# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
tig00000001_pilon_pilon	cds	173999	174172	-	EFM745_00199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A242DKW7
tig00000001_pilon_pilon	cds	174169	174357	-	EFM745_00200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L8W9A9
tig00000001_pilon_pilon	cds	174378	174662	-	EFM745_00201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829A8U6
tig00000001_pilon_pilon	cds	174710	175009	-	EFM745_00202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0011E73C69
tig00000001_pilon_pilon	cds	175024	175227	-	EFM745_00203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB36S8M1
tig00000001_pilon_pilon	cds	175242	175988	-	EFM745_00204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB36S8G9
tig00000001_pilon_pilon	cds	176064	176315	+	EFM745_00205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00024197E7
tig00000001_pilon_pilon	cds	176296	176451	-	EFM745_00206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F3FF
tig00000001_pilon_pilon	cds	176502	176690	+	EFM745_00207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F3FE
tig00000001_pilon_pilon	cds	176687	176845	-	EFM745_00208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F3FD
tig00000001_pilon_pilon	cds	177138	177458	+	EFM745_00209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FF3F
tig00000001_pilon_pilon	cds	177476	177898	+	EFM745_00210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0013FD3D4D
tig00000001_pilon_pilon	cds	177985	178290	+	EFM745_00211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F3FA
tig00000001_pilon_pilon	cds	178398	179537	+	EFM745_00212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001CEAE6E
tig00000001_pilon_pilon	cds	179626	181251	-	EFM745_00213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3A5
tig00000001_pilon_pilon	cds	181302	181586	-	EFM745_00214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JSJ2
tig00000001_pilon_pilon	cds	181811	182473	+	EFM745_00215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CRS6
tig00000001_pilon_pilon	cds	182549	183841	-	EFM745_00216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3W1
tig00000001_pilon_pilon	cds	184011	184640	+	EFM745_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4H2
tig00000001_pilon_pilon	cds	184743	185552	-	EFM745_00218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQI6
tig00000001_pilon_pilon	cds	185607	186476	-	EFM745_00219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3B6
tig00000001_pilon_pilon	cds	186477	187793	-	EFM745_00220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3N8
tig00000001_pilon_pilon	cds	187790	189625	-	EFM745_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z533
tig00000001_pilon_pilon	cds	189630	190334	-	EFM745_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4P8
tig00000001_pilon_pilon	cds	190524	191384	-	EFM745_00223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z393
tig00000001_pilon_pilon	cds	191371	191940	-	EFM745_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JSK6
tig00000001_pilon_pilon	tRNA	192321	192393	+	EFM745_00225	75.3	-	-	-	-	-
tig00000001_pilon_pilon	cds	192570	192887	+	EFM745_00226	124.0	8.6e-35	0.943	0.846	0.556	UniRef:UniRef90_U5SA56
tig00000001_pilon_pilon	cds	192941	193525	+	EFM745_00227	384.0	9.9e-135	1.0	0.970	0.979	UniRef:UniRef90_UPI000DEAEB6A
tig00000001_pilon_pilon	cds	193522	193668	-	EFM745_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D2JBD4
tig00000001_pilon_pilon	cds	193772	194110	-	EFM745_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C7DQC5
tig00000001_pilon_pilon	cds	194085	194282	-	EFM745_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47784
tig00000001_pilon_pilon	cds	194676	196403	-	EFM745_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D2JBD1
tig00000001_pilon_pilon	cds	196396	197589	-	EFM745_00232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D2JBD0
tig00000001_pilon_pilon	cds	197776	198420	-	EFM745_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JPB5
tig00000001_pilon_pilon	cds	198514	198648	-	EFM745_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JPU7
tig00000001_pilon_pilon	cds	198650	200782	-	EFM745_00235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D2JBC7
tig00000001_pilon_pilon	cds	200779	201252	-	EFM745_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JZA6
tig00000001_pilon_pilon	cds	201653	201877	+	EFM745_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQC5
tig00000001_pilon_pilon	cds	202036	204195	+	EFM745_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0Q8
tig00000001_pilon_pilon	cds	204245	205210	+	EFM745_00239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JRD5
tig00000001_pilon_pilon	cds	205299	206438	-	EFM745_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZ47
tig00000001_pilon_pilon	cds	206747	207460	-	EFM745_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZU7
tig00000001_pilon_pilon	cds	207714	208415	-	EFM745_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J6JVE9
tig00000001_pilon_pilon	cds	208649	210181	+	EFM745_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133MWQ0
tig00000001_pilon_pilon	cds	210571	211479	-	EFM745_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB36SCR0
tig00000001_pilon_pilon	cds	211573	212622	-	EFM745_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4S3
tig00000001_pilon_pilon	cds	212704	213393	-	EFM745_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3N6
tig00000001_pilon_pilon	cds	213499	213867	-	EFM745_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L8WI91
tig00000001_pilon_pilon	cds	213920	214423	-	EFM745_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JKT2
tig00000001_pilon_pilon	ncRNA-region	214627	214754	-	-	83.7	1.3e-09	-	-	-	RFAM:RF00557
tig00000001_pilon_pilon	cds	214833	215522	-	EFM745_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3T8
tig00000001_pilon_pilon	cds	215626	216048	-	EFM745_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JLN0
tig00000001_pilon_pilon	cds	216391	217059	+	EFM745_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3W4
tig00000001_pilon_pilon	cds	217072	217944	+	EFM745_00252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4L9
tig00000001_pilon_pilon	cds	218035	219054	-	EFM745_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2C9X857
tig00000001_pilon_pilon	cds	219227	220114	-	EFM745_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IAS4
tig00000001_pilon_pilon	cds	220191	220736	-	EFM745_00255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JJM9
tig00000001_pilon_pilon	cds	220837	221007	-	EFM745_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CRX0
tig00000001_pilon_pilon	cds	221031	221183	-	EFM745_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L8WJ09
tig00000001_pilon_pilon	cds	221345	221989	+	EFM745_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3Q1
tig00000001_pilon_pilon	cds	222045	222548	-	EFM745_00259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P5K9
tig00000001_pilon_pilon	ncRNA-region	222561	222607	-	-	40.8	2.3e-05	-	-	-	RFAM:RF00522
tig00000001_pilon_pilon	cds	223145	224110	+	EFM745_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3P5
tig00000001_pilon_pilon	cds	224209	225381	-	EFM745_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3W8
tig00000001_pilon_pilon	cds	225368	226513	-	EFM745_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z5H9
tig00000001_pilon_pilon	cds	226527	227459	-	EFM745_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4U1
tig00000001_pilon_pilon	cds	227576	228655	+	EFM745_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4Q5
tig00000001_pilon_pilon	cds	228652	229281	+	EFM745_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V2U9Y2
tig00000001_pilon_pilon	cds	229391	229618	-	EFM745_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4D3
tig00000001_pilon_pilon	cds	229721	232309	-	EFM745_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSG1
tig00000001_pilon_pilon	cds	232329	232988	-	EFM745_00268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z488
tig00000001_pilon_pilon	cds	233037	233540	-	EFM745_00269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YHS3
tig00000001_pilon_pilon	ncRNA-region	233603	233707	-	-	89.8	8.2e-15	-	-	-	RFAM:RF01065
tig00000001_pilon_pilon	cds	233761	234627	-	EFM745_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3V3
tig00000001_pilon_pilon	cds	234736	235377	+	EFM745_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSL7
tig00000001_pilon_pilon	cds	235439	236800	-	EFM745_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3X8
tig00000001_pilon_pilon	cds	236818	237717	-	EFM745_00273	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JIV8
tig00000001_pilon_pilon	cds	237719	238516	-	EFM745_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4R5
tig00000001_pilon_pilon	cds	238494	239198	-	EFM745_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JM61
tig00000001_pilon_pilon	cds	239329	239904	+	EFM745_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4N1
tig00000001_pilon_pilon	cds	240022	240699	+	EFM745_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3R6
tig00000001_pilon_pilon	cds	240789	242084	-	EFM745_00278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z5N7
tig00000001_pilon_pilon	cds	242289	244097	-	EFM745_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HN92
tig00000001_pilon_pilon	cds	244273	245271	-	EFM745_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P5M5
tig00000001_pilon_pilon	cds	245497	246150	-	EFM745_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZEZ6
tig00000001_pilon_pilon	cds	246482	246880	-	EFM745_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A931AWT1
tig00000001_pilon_pilon	cds	247645	248352	+	EFM745_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4P4
tig00000001_pilon_pilon	cds	248498	251692	-	EFM745_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQE6
tig00000001_pilon_pilon	cds	251711	254839	-	EFM745_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1Q4
tig00000001_pilon_pilon	cds	254846	255967	-	EFM745_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z097
tig00000001_pilon_pilon	cds	256159	256782	-	EFM745_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IAK9
tig00000001_pilon_pilon	cds	256911	257645	+	EFM745_00288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CR02
tig00000001_pilon_pilon	cds	257635	257919	+	EFM745_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A366TRY8
tig00000001_pilon_pilon	cds	257994	259877	-	EFM745_00290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQE1
tig00000001_pilon_pilon	cds	260143	261018	-	EFM745_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z071
tig00000001_pilon_pilon	cds	261127	262896	-	EFM745_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0T9
tig00000001_pilon_pilon	cds	262911	264203	-	EFM745_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQN0
tig00000001_pilon_pilon	cds	264597	265544	+	EFM745_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KSY5
tig00000001_pilon_pilon	cds	265633	266892	-	EFM745_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQC5
tig00000001_pilon_pilon	cds	267063	267509	-	EFM745_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4S2
tig00000001_pilon_pilon	cds	267520	269733	-	EFM745_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4Q3
tig00000001_pilon_pilon	cds	269966	270730	-	EFM745_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4Q1
tig00000001_pilon_pilon	cds	270731	271678	-	EFM745_00299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_D8V1G8
tig00000001_pilon_pilon	cds	271691	272179	-	EFM745_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P5P5
tig00000001_pilon_pilon	cds	272145	272816	-	EFM745_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YGU8
tig00000001_pilon_pilon	cds	272954	274240	+	EFM745_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4Y0
tig00000001_pilon_pilon	ncRNA	274312	274506	+	EFM745_00303	62.0	4.4e-11	-	-	-	RFAM:RF00013
tig00000001_pilon_pilon	cds	274584	274868	+	EFM745_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQM2
tig00000001_pilon_pilon	cds	274941	275420	+	EFM745_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S9MAZ4
tig00000001_pilon_pilon	cds	276131	276259	+	EFM745_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7S0Z6
tig00000001_pilon_pilon	cds	276364	277947	+	EFM745_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQC1
tig00000001_pilon_pilon	cds	278384	279568	-	EFM745_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQB8
tig00000001_pilon_pilon	cds	279593	280600	-	EFM745_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQJ3
tig00000001_pilon_pilon	cds	280772	281131	-	EFM745_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQY1
tig00000001_pilon_pilon	cds	281103	281528	-	EFM745_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RR77
tig00000001_pilon_pilon	cds	281491	281793	-	EFM745_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQT8
tig00000001_pilon_pilon	cds	281810	282304	-	EFM745_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FBW1
tig00000001_pilon_pilon	cds	282255	282533	-	EFM745_00314	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z560
tig00000001_pilon_pilon	cds	282530	283579	-	EFM745_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z542
tig00000001_pilon_pilon	cds	283536	284465	-	EFM745_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U4Z5
tig00000001_pilon_pilon	cds	284597	286351	+	EFM745_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D0G2R1
tig00000001_pilon_pilon	cds	286449	287111	-	EFM745_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2C9XHI2
tig00000001_pilon_pilon	cds	287181	287963	-	EFM745_00319	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RW22
tig00000001_pilon_pilon	cds	288167	289378	-	EFM745_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQ95
tig00000001_pilon_pilon	cds	289371	290108	-	EFM745_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CQI0
tig00000001_pilon_pilon	cds	290246	290680	+	EFM745_00322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J3V8
tig00000001_pilon_pilon	cds	290673	291017	+	EFM745_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z6U0
tig00000001_pilon_pilon	cds	291197	292207	+	EFM745_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z550
tig00000001_pilon_pilon	cds	292276	293220	-	EFM745_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4V8
tig00000001_pilon_pilon	cds	293204	295924	-	EFM745_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZFR8
tig00000001_pilon_pilon	cds	295921	297141	-	EFM745_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZED3
tig00000001_pilon_pilon	cds	297422	298258	-	EFM745_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZE72
tig00000001_pilon_pilon	rRNA	298598	298713	-	EFM745_00329	92.1	2.1e-15	-	-	-	RFAM:RF00001
tig00000001_pilon_pilon	rRNA	298808	301722	-	EFM745_00330	2963.0	2.1e-06	-	-	-	RFAM:RF02541
tig00000001_pilon_pilon	rRNA	302067	303626	-	EFM745_00331	1636.6	1.1e-49	-	-	-	RFAM:RF00177
tig00000001_pilon_pilon	cds	304149	305459	-	EFM745_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZY9
tig00000001_pilon_pilon	cds	305471	306889	-	EFM745_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZM6
tig00000001_pilon_pilon	cds	307129	308697	-	EFM745_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z506
tig00000001_pilon_pilon	cds	308701	309111	-	EFM745_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3G1
tig00000001_pilon_pilon	cds	309108	310031	-	EFM745_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZX1
tig00000001_pilon_pilon	cds	310028	310927	-	EFM745_00337	596.0	2.0e-215	1.0	0.990	0.977	UniRef:UniRef90_R2PJ36
tig00000001_pilon_pilon	cds	310893	312230	-	EFM745_00338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2G0EAY7
tig00000001_pilon_pilon	cds	312233	313336	-	EFM745_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J3K8
tig00000001_pilon_pilon	cds	313410	314918	-	EFM745_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZN8
tig00000001_pilon_pilon	cds	314884	315576	-	EFM745_00341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZP9
tig00000001_pilon_pilon	cds	315598	316572	-	EFM745_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3X3
tig00000001_pilon_pilon	cds	316874	317746	+	EFM745_00343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZZ8
tig00000001_pilon_pilon	cds	318204	320402	-	EFM745_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3K5
tig00000001_pilon_pilon	cds	320634	321626	+	EFM745_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4Z8
tig00000001_pilon_pilon	cds	321686	323107	+	EFM745_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3F3
tig00000001_pilon_pilon	cds	323100	324599	+	EFM745_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZY1
tig00000001_pilon_pilon	cds	324638	326032	+	EFM745_00348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00085A63FB
tig00000001_pilon_pilon	cds	326191	326874	+	EFM745_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZP0
tig00000001_pilon_pilon	cds	326876	327712	+	EFM745_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S9M208
tig00000001_pilon_pilon	cds	327723	329477	+	EFM745_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z371
tig00000001_pilon_pilon	cds	329753	330094	-	EFM745_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQW1
tig00000001_pilon_pilon	cds	330162	332333	-	EFM745_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D009
tig00000001_pilon_pilon	cds	332544	333401	+	EFM745_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3J6
tig00000001_pilon_pilon	cds	333472	334329	-	EFM745_00355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D0E0
tig00000001_pilon_pilon	cds	334314	337016	-	EFM745_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3E2
tig00000001_pilon_pilon	cds	337029	338318	-	EFM745_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZY8
tig00000001_pilon_pilon	cds	338468	339514	+	EFM745_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K0L8
tig00000001_pilon_pilon	cds	339516	341669	+	EFM745_00359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z370
tig00000001_pilon_pilon	cds	342142	343587	-	EFM745_00360	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3R4
tig00000001_pilon_pilon	cds	343590	345314	-	EFM745_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZR9
tig00000001_pilon_pilon	cds	345307	345921	-	EFM745_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HML3
tig00000001_pilon_pilon	cds	346266	347723	-	EFM745_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D019
tig00000001_pilon_pilon	cds	347764	348684	-	EFM745_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3I1
tig00000001_pilon_pilon	cds	348696	349643	-	EFM745_00365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D0F0
tig00000001_pilon_pilon	cds	350122	350841	-	EFM745_00366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4V7
tig00000001_pilon_pilon	cds	350890	352536	-	EFM745_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y3IN31
tig00000001_pilon_pilon	cds	352715	353305	+	EFM745_00368	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D096
tig00000001_pilon_pilon	cds	353397	354902	+	EFM745_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z360
tig00000001_pilon_pilon	cds	354986	356338	-	EFM745_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4Y8
tig00000001_pilon_pilon	cds	356338	356856	-	EFM745_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZT0
tig00000001_pilon_pilon	cds	356872	357198	-	EFM745_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JRR1
tig00000001_pilon_pilon	cds	357211	359190	-	EFM745_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HNH9
tig00000001_pilon_pilon	cds	359211	359525	-	EFM745_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3H4
tig00000001_pilon_pilon	cds	359693	359986	+	EFM745_00375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133D0G0
tig00000001_pilon_pilon	cds	360064	361134	-	EFM745_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37I4F1
tig00000001_pilon_pilon	cds	362530	363549	-	EFM745_00377	633.0	1.9e-228	1.0	0.947	0.982	UniRef:UniRef90_UPI001F504C8E
tig00000001_pilon_pilon	cds	363696	366488	-	EFM745_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003F4AAF5
tig00000001_pilon_pilon	cds	367294	367518	-	EFM745_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P4X3
tig00000001_pilon_pilon	cds	368395	369156	-	EFM745_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZS8
tig00000001_pilon_pilon	cds	369256	370977	+	EFM745_00381	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A241ZXY2
tig00000001_pilon_pilon	cds	370992	372776	+	EFM745_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A242HJU3
tig00000001_pilon_pilon	cds	373157	374710	-	EFM745_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z349
tig00000001_pilon_pilon	cds	375058	377472	-	EFM745_00384	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z2W3
tig00000001_pilon_pilon	ncRNA-region	377623	377829	-	-	112.4	2.3e-15	-	-	-	RFAM:RF00230
tig00000001_pilon_pilon	cds	377899	379917	-	EFM745_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F0T5
tig00000001_pilon_pilon	cds	380287	380943	+	EFM745_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z2Y1
tig00000001_pilon_pilon	cds	380943	381899	+	EFM745_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JRC2
tig00000001_pilon_pilon	cds	381899	382465	+	EFM745_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P6W5
